Year,Population
1712042712.0,8100966835
1712042718.0,8100966848
1712042723.0,8100966859
1712042728.0,8100966872
1712042734.0,8100966885
1712042739.0,8100966897
1712042744.0,8100966909
1712042750.0,8100966922
1712042755.0,8100966934
1712042760.0,8100966947
1712042766.0,8100966959
1712042771.0,8100966971
1712042776.0,8100966984
1712042782.0,8100966997
1712042787.0,8100967009
1712042792.0,8100967021
1712042798.0,8100967034
1712042803.0,8100967046
1712042808.0,8100967058
1712042813.0,8100967071
1712042819.0,8100967083
1712042824.0,8100967096
1712042829.0,8100967108
1712042835.0,8100967120
1712042840.0,8100967133
1712042845.0,8100967146
1712042851.0,8100967157
1712042856.0,8100967170
1712042861.0,8100967183
1712042867.0,8100967194
1712042872.0,8100967207
1712042877.0,8100967220
1712042883.0,8100967232
1712042888.0,8100967244
1712042893.0,8100967257
1712042899.0,8100967269
1712042904.0,8100967282
1712042909.0,8100967295
1712042915.0,8100967306
1712042920.0,8100967319
1712042925.0,8100967331
1712042931.0,8100967344
1712042936.0,8100967356
1712042941.0,8100967369
1712042947.0,8100967381
1712042952.0,8100967394
1712042957.0,8100967405
1712042962.0,8100967418
1712042968.0,8100967431
1712042973.0,8100967442
1712042978.0,8100967455
1712042984.0,8100967468
1712042989.0,8100967480
1712042994.0,8100967493
1712043000.0,8100967504
1712043005.0,8100967517
1712043010.0,8100967530
1712043016.0,8100967542
1712043021.0,8100967554
1712043026.0,8100967566
1712043031.0,8100967579
1712043037.0,8100967592
1712043042.0,8100967604
1712043047.0,8100967616
1712043053.0,8100967628
1712043058.0,8100967641
1712043063.0,8100967653
1712043069.0,8100967665
1712043074.0,8100967678
1712043079.0,8100967690
1712043085.0,8100967703
1712043090.0,8100967716
1712043095.0,8100967727
1712043101.0,8100967740
1712043106.0,8100967752
1712043111.0,8100967765
1712043116.0,8100967777
1712043122.0,8100967789
1712043127.0,8100967802
1712043132.0,8100967814
1712043138.0,8100967826
1712043143.0,8100967839
1712043148.0,8100967851
1712043154.0,8100967864
1712043159.0,8100967876
1712043164.0,8100967889
1712043170.0,8100967901
1712043175.0,8100967914
1712043180.0,8100967925
1712043186.0,8100967938
1712043191.0,8100967950
1712043196.0,8100967963
1712043201.0,8100967976
1712043207.0,8100967987
1712043212.0,8100968000
1712043217.0,8100968013
1712043223.0,8100968025
1712043228.0,8100968037
1712043233.0,8100968050
1712043239.0,8100968062
1712043244.0,8100968075
1712043249.0,8100968086
1712043255.0,8100968099
1712043260.0,8100968112
1712043265.0,8100968124
1712043271.0,8100968136
1712043276.0,8100968149
1712043281.0,8100968161
1712043287.0,8100968174
1712043292.0,8100968186
1712043297.0,8100968198
1712043302.0,8100968211
1712043308.0,8100968224
1712043313.0,8100968235
1712043318.0,8100968248
1712043324.0,8100968260
1712043329.0,8100968273
1712043334.0,8100968285
1712043340.0,8100968297
1712043345.0,8100968310
1712043350.0,8100968323
1712043356.0,8100968334
1712043361.0,8100968347
1712043366.0,8100968360
1712043372.0,8100968372
1712043377.0,8100968384
1712043382.0,8100968397
1712043388.0,8100968409
1712043393.0,8100968422
1712043398.0,8100968434
1712043404.0,8100968446
1712043409.0,8100968459
1712043414.0,8100968471
1712043419.0,8100968484
1712043425.0,8100968496
1712043430.0,8100968509
1712043435.0,8100968521
1712043441.0,8100968533
1712043446.0,8100968545
1712043451.0,8100968558
1712043457.0,8100968571
1712043462.0,8100968582
1712043467.0,8100968595
1712043473.0,8100968608
1712043478.0,8100968620
1712043483.0,8100968632
1712043489.0,8100968644
1712043494.0,8100968657
1712043499.0,8100968670
1712043505.0,8100968682
1712043510.0,8100968695
1712043515.0,8100968707
1712043521.0,8100968719
1712043526.0,8100968732
1712043531.0,8100968744
1712043537.0,8100968757
1712043542.0,8100968769
1712043547.0,8100968781
1712043553.0,8100968794
1712043558.0,8100968807
1712043563.0,8100968818
1712043569.0,8100968831
1712043574.0,8100968844
1712043579.0,8100968856
1712043585.0,8100968868
1712043590.0,8100968881
1712043595.0,8100968893
1712043600.0,8100968906
1712043606.0,8100968917
1712043611.0,8100968930
1712043616.0,8100968943
1712043622.0,8100968956
1712043627.0,8100968967
1712043632.0,8100968980
1712043638.0,8100968992
1712043643.0,8100969005
1712043648.0,8100969017
1712043654.0,8100969029
1712043659.0,8100969042
1712043664.0,8100969055
1712043670.0,8100969067
1712043675.0,8100969079
1712043680.0,8100969092
1712043686.0,8100969104
1712043691.0,8100969116
1712043696.0,8100969129
1712043702.0,8100969141
1712043707.0,8100969154
1712043712.0,8100969165
1712043718.0,8100969178
1712043723.0,8100969191
1712043728.0,8100969203
1712043733.0,8100969216
1712043739.0,8100969228
1712043744.0,8100969240
1712043749.0,8100969253
1712043755.0,8100969265
1712043760.0,8100969277
1712043765.0,8100969290
1712043771.0,8100969302
1712043776.0,8100969315
1712043781.0,8100969327
1712043787.0,8100969339
1712043792.0,8100969352
1712043797.0,8100969365
1712043803.0,8100969376
1712043808.0,8100969389
1712043813.0,8100969402
1712043819.0,8100969414
1712043854.0,8100969498
1712043860.0,8100969509
1712043865.0,8100969522
1712043870.0,8100969534
1712043876.0,8100969547
1712043881.0,8100969560
1712043886.0,8100969571
1712043892.0,8100969584
1712043897.0,8100969597
1712043937.0,8100969680
1712043953.0,8100969724
1712043967.0,8100969758
1712044044.0,8100969928
1712044086.0,8100970034
1712044164.0,8100970210
1712044223.0,8100970349
1712044330.0,8100970603
1712044369.0,8100970692
1712044388.0,8100970737
1712044412.0,8100970787
1712044427.0,8100970831
1712044443.0,8100970864
1712044462.0,8100970906
1712044478.0,8100970946
1712044492.0,8100970979
1712044514.0,8100971024
1712044530.0,8100971068
1712044547.0,8100971103
1712044563.0,8100971145
1712044598.0,8100971228
1712044616.0,8100971269
1712044637.0,8100971316
1712044655.0,8100971360
1712044737.0,8100971544
1712044759.0,8100971603
1712044775.0,8100971641
1712044800.0,8100971697
1712044823.0,8100971753
1712044835.0,8100971784
1712044840.0,8100971797
1712044846.0,8100971808
1712044851.0,8100971821
1712044856.0,8100971834
1712044862.0,8100971846
1712044867.0,8100971858
1712044872.0,8100971871
1712044878.0,8100971883
1712045678.0,8100973748
1712045683.0,8100973760
1712045688.0,8100973772
1712045694.0,8100973785
1712045699.0,8100973798
1712045704.0,8100973810
1712045710.0,8100973822
1712045715.0,8100973835
1712045720.0,8100973847
1712045726.0,8100973859
1712045731.0,8100973872
1712045736.0,8100973884
1712045742.0,8100973897
1712045747.0,8100973909
1712045752.0,8100973922
1712045758.0,8100973935
1712045763.0,8100973947
1712045768.0,8100973959
1712045774.0,8100973972
1712045779.0,8100973984
1712045784.0,8100973997
1712045790.0,8100974009
1712045795.0,8100974022
1712045800.0,8100974034
1712045806.0,8100974046
1712045811.0,8100974059
1712045816.0,8100974071
1712045822.0,8100974084
1712045827.0,8100974096
1712045832.0,8100974109
1712045838.0,8100974120
1712045843.0,8100974133
1712045848.0,8100974146
1712045854.0,8100974159
1712045859.0,8100974170
1712045864.0,8100974183
1712045870.0,8100974196
1712045875.0,8100974207
1712045880.0,8100974220
1712045886.0,8100974233
1712045891.0,8100974246
1712045896.0,8100974257
1712046060.0,8100974641
1712046066.0,8100974653
1712046071.0,8100974665
1712046076.0,8100974678
1712046082.0,8100974690
1712046210.0,8100974990
1712046215.0,8100975003
1712046220.0,8100975016
1712046241.0,8100975063
1712046805.0,8100976382
1712046811.0,8100976393
1712046816.0,8100976406
1712046821.0,8100976418
1712046827.0,8100976431
1712046832.0,8100976443
1712046837.0,8100976455
1712046843.0,8100976468
1712046848.0,8100976480
1712046853.0,8100976493
1712046858.0,8100976505
1712046864.0,8100976517
1712046869.0,8100976529
1712046874.0,8100976542
1712046880.0,8100976554
1712046885.0,8100976567
1712046890.0,8100976578
1712046895.0,8100976591
1712046901.0,8100976604
1712046906.0,8100976616
1712046911.0,8100976629
1712046917.0,8100976640
1712046922.0,8100976653
1712046927.0,8100976666
1712046933.0,8100976678
1712046938.0,8100976690
1712046943.0,8100976703
1712046949.0,8100976715
1712046954.0,8100976727
1712046959.0,8100976740
1712046965.0,8100976752
1712047040.0,8100976925
1712047046.0,8100976938
1712047051.0,8100976950
1712047056.0,8100976962
1712047062.0,8100976975
1712047067.0,8100976988
1712047072.0,8100976999
1712047078.0,8100977012
1712047083.0,8100977025
1712047089.0,8100977037
1712047094.0,8100977050
1712047099.0,8100977062
1712047105.0,8100977074
1712047110.0,8100977087
1712047115.0,8100977100
1712047121.0,8100977112
1712047126.0,8100977125
1712047131.0,8100977137
1712047137.0,8100977150
1712047142.0,8100977162
1712047147.0,8100977174
1712047153.0,8100977187
1712047158.0,8100977199
1712047163.0,8100977212
1712047169.0,8100977224
1712047174.0,8100977237
1712047180.0,8100977250
1712047185.0,8100977262
1712047190.0,8100977275
1712047196.0,8100977287
1712047201.0,8100977300
1712047206.0,8100977312
1712047212.0,8100977325
1712047217.0,8100977337
1712047222.0,8100977349
1712047228.0,8100977362
1712047233.0,8100977375
1712047238.0,8100977386
1712047244.0,8100977399
1712047249.0,8100977412
1712047255.0,8100977424
1712047260.0,8100977436
1712047265.0,8100977449
1712047271.0,8100977462
1712047276.0,8100977474
1712047281.0,8100977486
1712047287.0,8100977499
1712047292.0,8100977511
1712047297.0,8100977524
1712047303.0,8100977536
1712047308.0,8100977549
1712047313.0,8100977561
1712047319.0,8100977574
1712047324.0,8100977586
1712047329.0,8100977598
1712047335.0,8100977611
1712047340.0,8100977624
1712047345.0,8100977635
1712047351.0,8100977648
1712047356.0,8100977661
1712047361.0,8100977674
1712047367.0,8100977686
1712047372.0,8100977698
1712047377.0,8100977711
1712047383.0,8100977723
1712047388.0,8100977736
1712047393.0,8100977748
1712047399.0,8100977760
1712047404.0,8100977773
1712047410.0,8100977786
1712047415.0,8100977798
1712047420.0,8100977810
1712047426.0,8100977823
1712047431.0,8100977836
1712047436.0,8100977848
1712047442.0,8100977860
1712047447.0,8100977873
1712047452.0,8100977885
1712047458.0,8100977898
1712047463.0,8100977910
1712047468.0,8100977923
1712047474.0,8100977935
1712047479.0,8100977948
1712047484.0,8100977960
1712047490.0,8100977972
1712047495.0,8100977985
1712047500.0,8100977998
1712047506.0,8100978009
1712047511.0,8100978022
1712047516.0,8100978035
1712047522.0,8100978047
1712047527.0,8100978060
1712047533.0,8100978073
1712047538.0,8100978085
1712047543.0,8100978097
1712047549.0,8100978110
1712047554.0,8100978123
1712047559.0,8100978134
1712047565.0,8100978147
1712047570.0,8100978160
1712047575.0,8100978172
1712047581.0,8100978185
1712047586.0,8100978197
1712047591.0,8100978209
1712047597.0,8100978222
1712047602.0,8100978234
1712047607.0,8100978247
1712047613.0,8100978259
1712047618.0,8100978272
1712047623.0,8100978284
1712047629.0,8100978296
1712047634.0,8100978309
1712047639.0,8100978322
1712047645.0,8100978334
1712047650.0,8100978346
1712047655.0,8100978359
1712047661.0,8100978372
1712047666.0,8100978383
1712047672.0,8100978396
1712047677.0,8100978409
1712047682.0,8100978421
1712047688.0,8100978434
1712047693.0,8100978447
1712047698.0,8100978458
1712047704.0,8100978471
1712047709.0,8100978484
1712047714.0,8100978496
1712047720.0,8100978509
1712047725.0,8100978521
1712047730.0,8100978533
1712047736.0,8100978546
1712047741.0,8100978559
1712047747.0,8100978571
1712047752.0,8100978584
1712047757.0,8100978596
1712047763.0,8100978609
1712047768.0,8100978621
1712047773.0,8100978634
1712047779.0,8100978646
1712047784.0,8100978658
1712047789.0,8100978671
1712047795.0,8100978684
1712047800.0,8100978695
1712047805.0,8100978708
1712047811.0,8100978721
1712047816.0,8100978734
1712047821.0,8100978745
1712047827.0,8100978758
1712047832.0,8100978771
1712047837.0,8100978783
1712047843.0,8100978795
1712047848.0,8100978808
1712047854.0,8100978820
1712047859.0,8100978833
1712047864.0,8100978846
1712047870.0,8100978858
1712047875.0,8100978871
1712047880.0,8100978883
1712047886.0,8100978895
1712047891.0,8100978908
1712047896.0,8100978921
1712047902.0,8100978933
1712047907.0,8100978945
1712047912.0,8100978958
1712047918.0,8100978971
1712047923.0,8100978983
1712047928.0,8100978995
1712047934.0,8100979008
1712047939.0,8100979020
1712047945.0,8100979033
1712047950.0,8100979046
1712047955.0,8100979057
1712047961.0,8100979070
1712047966.0,8100979083
1712047971.0,8100979095
1712047977.0,8100979107
1712047982.0,8100979120
1712047987.0,8100979133
1712047993.0,8100979145
1712047998.0,8100979158
1712048003.0,8100979170
1712048009.0,8100979182
1712048014.0,8100979195
1712048019.0,8100979208
1712048025.0,8100979220
1712048030.0,8100979232
1712048036.0,8100979245
1712048041.0,8100979257
1712048046.0,8100979270
1712048052.0,8100979283
1712048057.0,8100979294
1712048062.0,8100979307
1712048068.0,8100979320
1712048073.0,8100979332
1712048078.0,8100979345
1712048084.0,8100979357
1712048089.0,8100979370
1712048095.0,8100979382
1712048100.0,8100979395
1712048105.0,8100979407
1712049525.0,8100982717
1712049530.0,8100982730
1712049536.0,8100982742
1712049541.0,8100982754
1712049546.0,8100982767
1712049552.0,8100982780
1712049557.0,8100982792
1712049562.0,8100982804
1712049568.0,8100982817
1712049573.0,8100982829
1712049578.0,8100982842
1712049584.0,8100982854
1712049589.0,8100982867
1712049594.0,8100982879
1712049600.0,8100982891
1712049605.0,8100982904
1712049610.0,8100982917
1712049616.0,8100982929
1712049621.0,8100982941
1712049626.0,8100982954
1712049632.0,8100982966
1712049637.0,8100982978
1712049642.0,8100982991
1712049648.0,8100983003
1712049653.0,8100983016
1712049658.0,8100983028
1712049664.0,8100983041
1712049669.0,8100983053
1712049674.0,8100983066
1712049680.0,8100983078
1712049685.0,8100983090
1712049690.0,8100983103
1712049696.0,8100983116
1712049701.0,8100983128
1712049706.0,8100983140
1712049712.0,8100983153
1712049717.0,8100983166
1712049722.0,8100983177
1712049728.0,8100983190
1712049733.0,8100983203
1712049738.0,8100983215
1712049744.0,8100983227
1712049749.0,8100983240
1712049754.0,8100983253
1712049760.0,8100983264
1712049765.0,8100983277
1712049770.0,8100983290
1712049776.0,8100983302
1712049781.0,8100983314
1712049786.0,8100983327
1712049792.0,8100983340
1712049797.0,8100983352
1712049802.0,8100983364
1712049808.0,8100983377
1712049813.0,8100983390
1712049818.0,8100983401
1712049824.0,8100983414
1712049829.0,8100983427
1712049835.0,8100983439
1712049840.0,8100983451
1712049845.0,8100983464
1712049851.0,8100983477
1712049856.0,8100983488
1712049861.0,8100983501
1712049867.0,8100983514
1712049872.0,8100983526
1712049877.0,8100983538
1712049883.0,8100983551
1712049888.0,8100983564
1712049893.0,8100983576
1712049899.0,8100983588
1712049904.0,8100983601
1712049909.0,8100983614
1712049915.0,8100983625
1712049920.0,8100983638
1712049925.0,8100983651
1712049931.0,8100983663
1712049936.0,8100983675
1712049941.0,8100983688
1712049947.0,8100983701
1712049952.0,8100983713
1712049957.0,8100983725
1712049963.0,8100983738
1712049968.0,8100983750
1712049973.0,8100983762
1712049979.0,8100983775
1712049984.0,8100983788
1712049989.0,8100983800
1712049995.0,8100983812
1712050000.0,8100983825
1712050005.0,8100983837
1712050011.0,8100983849
1712050016.0,8100983862
1712050021.0,8100983875
1712050027.0,8100983887
1712050032.0,8100983900
1712050037.0,8100983912
1712050043.0,8100983924
1712050048.0,8100983937
1712050053.0,8100983949
1712050059.0,8100983961
1712050064.0,8100983974
1712050069.0,8100983987
1712050075.0,8100983999
1712050080.0,8100984011
1712050085.0,8100984024
1712050091.0,8100984037
1712050096.0,8100984049
1712050101.0,8100984061
1712050107.0,8100984074
1712050112.0,8100984086
1712050117.0,8100984098
1712050123.0,8100984111
1712050128.0,8100984124
1712050133.0,8100984136
1712050139.0,8100984148
1712050144.0,8100984161
1712050149.0,8100984173
1712050155.0,8100984185
1712050160.0,8100984198
1712050165.0,8100984211
1712050171.0,8100984223
1712050176.0,8100984235
1712050182.0,8100984248
1712050187.0,8100984261
1712050192.0,8100984272
1712050198.0,8100984285
1712050203.0,8100984298
1712050208.0,8100984311
1712050214.0,8100984322
1712050219.0,8100984335
1712050224.0,8100984348
1712050230.0,8100984360
1712050235.0,8100984372
1712050240.0,8100984385
1712050246.0,8100984397
1712050251.0,8100984410
1712050256.0,8100984423
1712050262.0,8100984434
1712050267.0,8100984447
1712050273.0,8100984460
1712050278.0,8100984472
1712050283.0,8100984485
1712050289.0,8100984498
1712050294.0,8100984510
1712050299.0,8100984523
1712050305.0,8100984536
1712050310.0,8100984547
1712050315.0,8100984560
1712050321.0,8100984573
1712050326.0,8100984585
1712050332.0,8100984598
1712050337.0,8100984610
1712050342.0,8100984623
1712050348.0,8100984636
1712050353.0,8100984648
1712050359.0,8100984660
1712050364.0,8100984673
1712050369.0,8100984685
1712050375.0,8100984698
1712050380.0,8100984711
1712050385.0,8100984723
1712050391.0,8100984735
1712050396.0,8100984748
1712050401.0,8100984760
1712050407.0,8100984773
1712050412.0,8100984785
1712050417.0,8100984798
1712050423.0,8100984810
1712050428.0,8100984823
1712050433.0,8100984836
1712050439.0,8100984847
1712050444.0,8100984860
1712050449.0,8100984873
1712050455.0,8100984885
1712050460.0,8100984897
1712050466.0,8100984910
1712050471.0,8100984922
1712050476.0,8100984935
1712050482.0,8100984948
1712050487.0,8100984960
1712050492.0,8100984972
1712050498.0,8100984985
1712050503.0,8100984998
1712050508.0,8100985010
1712050514.0,8100985022
1712050519.0,8100985035
1712050524.0,8100985047
1712050530.0,8100985060
1712050535.0,8100985073
1712050541.0,8100985085
1712050546.0,8100985098
1712050551.0,8100985110
1712050557.0,8100985122
1712050562.0,8100985135
1712050567.0,8100985148
1712050573.0,8100985160
1712050578.0,8100985172
1712050583.0,8100985185
1712050589.0,8100985197
1712050594.0,8100985210
1712050600.0,8100985223
1712050605.0,8100985235
1712050610.0,8100985247
1712050616.0,8100985260
1712050621.0,8100985272
1712050626.0,8100985284
1712050632.0,8100985297
1712050637.0,8100985310
1712050642.0,8100985322
1712050648.0,8100985335
1712050653.0,8100985347
1712050658.0,8100985359
1712050664.0,8100985372
1712050669.0,8100985385
1712050674.0,8100985397
1712050680.0,8100985409
1712050685.0,8100985422
1712050690.0,8100985434
1712050696.0,8100985446
1712050701.0,8100985459
1712050706.0,8100985472
1712050712.0,8100985484
1712050717.0,8100985497
1712050722.0,8100985509
1712050728.0,8100985521
1712050733.0,8100985534
1712050739.0,8100985547
1712050744.0,8100985559
1712050749.0,8100985571
1712050755.0,8100985584
1712050760.0,8100985597
1712050765.0,8100985609
1712050771.0,8100985622
1712050776.0,8100985634
1712050781.0,8100985646
1712050787.0,8100985659
1712050792.0,8100985672
1712050797.0,8100985684
1712050803.0,8100985696
1712050808.0,8100985709
1712050814.0,8100985721
1712050819.0,8100985734
1712050824.0,8100985747
1712050830.0,8100985758
1712050835.0,8100985771
1712050840.0,8100985784
1712050846.0,8100985796
1712050851.0,8100985809
1712050856.0,8100985822
1712050862.0,8100985833
1712050867.0,8100985846
1712050872.0,8100985859
1712050878.0,8100985872
1712050883.0,8100985883
1712050888.0,8100985896
1712050894.0,8100985909
1712050899.0,8100985921
1712050905.0,8100985933
1712050910.0,8100985946
1712050915.0,8100985958
1712050921.0,8100985971
1712050926.0,8100985983
1712050931.0,8100985996
1712050937.0,8100986008
1712050942.0,8100986021
1712050947.0,8100986033
1712050953.0,8100986045
1712050958.0,8100986058
1712050963.0,8100986070
1712050969.0,8100986083
1712050974.0,8100986095
1712050979.0,8100986108
1712050985.0,8100986120
1712050990.0,8100986132
1712050995.0,8100986145
1712051001.0,8100986158
1712051006.0,8100986170
1712051011.0,8100986183
1712051017.0,8100986196
1712051022.0,8100986208
1712051028.0,8100986220
1712051033.0,8100986233
1712051038.0,8100986245
1712051044.0,8100986258
1712051049.0,8100986270
1712051054.0,8100986282
1712051060.0,8100986295
1712051065.0,8100986308
1712051070.0,8100986320
1712051076.0,8100986332
1712051081.0,8100986345
1712051086.0,8100986358
1712051092.0,8100986370
1712051097.0,8100986382
1712051102.0,8100986395
1712051108.0,8100986407
1712051113.0,8100986420
1712051119.0,8100986433
1712051124.0,8100986444
1712051129.0,8100986457
1712051135.0,8100986470
1712051140.0,8100986482
1712051145.0,8100986495
1712051151.0,8100986507
1712051156.0,8100986519
1712051161.0,8100986532
1712051167.0,8100986545
1712051172.0,8100986557
1712051177.0,8100986569
1712051183.0,8100986582
1712051188.0,8100986595
1712051193.0,8100986607
1712051199.0,8100986619
1712051204.0,8100986632
1712051209.0,8100986645
1712051215.0,8100986657
1712051220.0,8100986669
1712051225.0,8100986682
1712051231.0,8100986694
1712051236.0,8100986706
1712051241.0,8100986719
1712051247.0,8100986731
1712051252.0,8100986744
1712051258.0,8100986757
1712051263.0,8100986769
1712051268.0,8100986781
1712051274.0,8100986794
1712051279.0,8100986806
1712051284.0,8100986818
1712051290.0,8100986831
1712051295.0,8100986844
1712051300.0,8100986856
1712051306.0,8100986868
1712051311.0,8100986881
1712051316.0,8100986893
1712051322.0,8100986905
1712051327.0,8100986918
1712051332.0,8100986931
1712051338.0,8100986943
1712051343.0,8100986955
1712051348.0,8100986968
1712051354.0,8100986981
1712051359.0,8100986992
1712051364.0,8100987005
1712051370.0,8100987018
1712051375.0,8100987031
1712051380.0,8100987042
1712051386.0,8100987055
1712051391.0,8100987068
1712051396.0,8100987080
1712051402.0,8100987093
1712051407.0,8100987105
1712051412.0,8100987118
1712051418.0,8100987130
1712051423.0,8100987142
1712051428.0,8100987155
1712051435.0,8100987167
1712051440.0,8100987182
